"cluster_id",x,y,z
5,"22.1204","-30.2328","16.4479"
5,"22.3037","1.6005","19.5678"
0,"1.85753","11.4915","50.7145"
5,"22.3635","-23.3373","-22.9423"
5,"22.4383","4.46557","1.24026"
5,"22.4831","10.5196","-13.089"
5,"22.6016","-24.3092","11.0293"
5,"22.6942","1.17441","19.2191"
5,"22.8388","4.04389","1.08639"
5,"22.8423","-25.5941","-4.0211"
5,"23.2246","4.48239","-44.3311"
5,"23.6327","-9.34398","-22.446"
5,"23.7328","-6.80208","-19.5368"
0,"1.8783","10.4911","43.8665"
5,"23.7337","-7.34911","-18.7141"
5,"24.0749","2.48579","12.4425"
5,"24.3228","-19.3954","14.8023"
5,"25.8813","11.8801","8.47874"
5,"26.1183","-22.2525","-21.5516"
5,"26.8069","-26.1042","-17.58"
5,"27.1106","-16.991","-20.2407"
5,"27.2666","0.501748","-11.5173"
5,"27.9089","-20.1964","-28.0691"
5,"28.9505","-24.265","17.22"
0,"1.87941","14.4335","49.6406"
5,"28.9914","-3.86147","13.7769"
5,"29.2042","-19.4981","-26.7986"
5,"29.3071","-18.7605","-27.1053"
5,"29.5449","-19.5356","-8.02247"
5,"3.04328","23.5519","-9.78787"
5,"3.13633","25.3915","-10.2622"
5,"3.15521","-50.2972","-28.3282"
5,"3.28854","-30.2568","10.7978"
5,"3.30641","-9.66975","20.5621"
5,"3.39669","-2.82655","28.0421"
0,"1.88735","12.6061","44.408"
5,"3.4211","-47.4612","-24.1163"
5,"3.50376","19.4222","5.07199"
5,"3.5753","-18.7956","5.85182"
5,"3.65977","-14.8256","15.5803"
5,"3.66673","-43.2168","-25.0863"
5,"3.77314","28.8827","-1.96286"
5,"3.8081","-43.9896","-21.8202"
5,"3.96884","-7.08465","-11.0703"
5,"30.2498","-5.69573","13.8464"
5,"30.3567","-6.36092","-20.9025"
0,"1.91078","12.5375","53.7016"
5,"30.6051","-11.911","7.31934"
5,"31.0098","-17.4499","-8.10157"
5,"31.6146","4.80612","15.9218"
5,"32.1228","-26.2243","-23.0265"
5,"32.1302","-26.2334","-23.0082"
5,"32.6369","-3.46237","-17.4329"
5,"33.2433","-6.17644","-13.5266"
5,"33.2998","-24.6162","-17.8715"
5,"34.1835","-23.5599","-25.6363"
5,"34.2988","-21.9433","-17.3811"
0,"1.92587","10.9561","52.4868"
5,"34.3432","-24.5247","-8.00585"
5,"34.8471","-29.9183","-9.69441"
5,"35.1357","-20.3505","-10.5464"
5,"35.4517","-25.295","-18.0224"
5,"35.7332","1.7577","-16.8548"
5,"36.4317","-14.9063","-12.994"
5,"37.0009","-17.2479","-2.22444"
5,"37.6309","3.73947","-15.3152"
5,"4.15166","-51.8987","-23.6089"
5,"4.17581","26.4697","-1.62409"
0,"1.97181","-3.61343","7.18115"
5,"4.20224","11.4662","23.3584"
5,"4.24458","27.0114","-3.47759"
5,"4.51681","22.1937","-14.4508"
5,"4.53097","-16.8725","-4.03223"
5,"4.55372","-43.528","-28.1947"
5,"4.80069","-47.067","-29.7591"
5,"4.87011","24.9239","-2.71027"
5,"4.8878","28.2461","-5.44263"
5,"40.9261","-17.6223","-28.5142"
5,"41.5131","-18.5857","-27.5511"
0,"-1.69441","12.1693","46.4645"
0,"1.99392","13.7482","57.9852"
5,"43.9406","-32.2221","5.91078"
5,"45.1255","19.2552","-2.59495"
5,"47.7575","-17.0438","23.9044"
5,"47.7742","-17.3813","23.3621"
5,"49.5607","-15.8764","18.1513"
5,"5.02872","-49.2793","-25.7298"
5,"5.05268","-46.6192","-20.5868"
5,"5.55516","-45.7924","-23.704"
5,"5.62983","26.9489","-11.2153"
5,"5.70827","27.7663","1.28114"
0,"10.0702","9.68312","56.787"
5,"5.74646","-16.3535","14.0233"
5,"5.85855","-8.66247","32.9177"
5,"5.86294","-46.3771","-26.655"
5,"5.86364","-8.9046","12.4118"
5,"5.92458","-4.21014","13.339"
5,"5.93848","-9.76469","13.2644"
5,"5.94495","24.677","16.7095"
5,"50.6138","9.20371","-1.14434"
5,"6.12121","-49.5367","-20.8804"
5,"6.15211","28.2648","-3.20774"
0,"10.099","12.1864","51.2965"
5,"6.63556","-52.258","-26.4564"
5,"6.65187","24.6985","-12.6966"
5,"6.7061","-2.9215","17.0984"
5,"6.71787","-10.1438","-2.23918"
5,"6.72975","-49.9751","-29.43"
5,"6.81185","-5.44258","7.66464"
5,"6.84814","-43.5212","-25.4917"
5,"6.99805","-48.2826","-23.7072"
5,"61.0092","15.1642","2.65329"
5,"7.09228","-44.4748","-30.4125"
0,"10.1092","10.9522","46.4555"
5,"7.09907","-15.4663","-9.75369"
5,"7.15183","25.5061","-1.81593"
5,"7.18912","3.24421","50.264"
5,"7.22217","41.629","-11.783"
5,"7.22928","-28.9958","12.8424"
5,"7.39281","-41.4746","-20.5922"
5,"7.56037","25.2357","0.686042"
5,"7.58265","-14.0872","21.0986"
5,"7.65127","-17.4702","2.05356"
5,"7.71881","-14.3802","6.9582"
0,"10.1529","-13.1117","2.2553"
5,"7.74285","-3.13408","6.38603"
5,"7.86666","-43.5361","-19.0591"
5,"7.915","-43.9958","-21.5713"
5,"8.08709","-50.9985","-22.8481"
5,"8.09129","-48.4026","-26.7227"
5,"8.09674","2.53933","3.38582"
5,"8.25296","-44.7401","-27.5311"
5,"8.54234","20.2552","-9.474"
5,"8.65335","27.2108","-1.94282"
5,"8.73079","-15.452","22.4187"
0,"10.2664","8.64853","44.8135"
5,"8.77644","-6.21779","22.9617"
5,"8.85932","-27.8792","-7.54997"
5,"8.9805","-45.7542","-22.8349"
5,"8.99088","-46.1712","-20.3479"
5,"8.99595","-47.2477","-30.219"
5,"9.01267","25.8337","-4.08316"
5,"9.32515","5.17705","24.6681"
5,"9.46988","6.71749","13.6398"
5,"9.56761","-28.1874","-7.03983"
5,"9.57869","-13.4566","1.91316"
0,"10.2826","25.5035","-37.4892"
5,"9.7717","-42.1966","-20.6903"
5,"9.86174","-51.2123","-25.421"
5,"9.97648","-46.6587","-24.6427"
6,"-0.109165","8.94537","44.5405"
6,"-0.319017","67.2479","1.75273"
6,"-0.425282","-0.514583","11.9426"
6,"-0.428483","40.571","-13.3187"
6,"-0.705675","-33.9207","16.27"
6,"-0.705851","67.9559","0.670425"
6,"-0.722152","-40.4496","17.2265"
0,"10.3438","17.5409","55.8029"
6,"-0.81159","5.70289","4.22194"
6,"-0.827137","30.713","-0.428045"
6,"-0.963185","66.9866","0.820705"
6,"-1.0218","66.4023","1.8204"
6,"-1.03241","67.9258","1.90414"
6,"-1.03765","19.6588","7.6482"
6,"-1.31812","42.338","-5.31538"
6,"-1.44324","-23.057","2.51048"
6,"-1.44625","12.4875","17.0163"
6,"-1.68058","-21.1003","-9.29006"
0,"10.3858","15.2481","50.7805"
6,"-10.3007","44.6826","28.7411"
6,"-10.4741","44.2002","27.2736"
6,"-10.7315","-41.5356","23.3948"
6,"-10.8116","45.6949","27.4904"
6,"-10.828","-39.9281","16.7259"
6,"-10.8493","16.119","-9.19181"
6,"-10.969","20.7476","-5.73363"
6,"-11.3237","13.9494","12.306"
6,"-11.3348","19.9623","-6.6023"
6,"-11.514","30.9445","-12.2202"
0,"10.4199","-22.6314","14.9505"
6,"-11.7254","43.9553","28.5181"
6,"-12.0455","29.4788","-15.1092"
6,"-12.1025","12.7243","21.8948"
6,"-12.1325","-34.0758","18.4743"
6,"-12.3538","24.4047","6.73782"
6,"-12.4811","-36.668","21.8072"
6,"-12.6145","8.76835","5.24891"
6,"-12.6169","43.3595","28.7322"
6,"-12.6415","44.406","27.9477"
6,"-12.6543","28.4217","-13.3565"
0,"-1.72702","14.1993","47.7235"
0,"10.5025","-17.5182","10.658"
6,"-12.8184","43.6106","28.572"
6,"-13.0946","11.3715","4.29684"
6,"-13.3024","43.9138","28.0104"
6,"-13.3107","-5.76509","-23.9903"
6,"-13.3467","-37.8461","20.9286"
6,"-13.4492","43.0433","27.8679"
6,"-13.7532","0.90568","19.2287"
6,"-14.0089","40.0041","1.76552"
6,"-14.1418","39.9285","1.73364"
6,"-14.2015","18.245","-0.833563"
0,"10.8444","-12.8593","0.437349"
6,"-14.3122","31.9826","-9.53206"
6,"-14.4219","44.7522","27.9147"
6,"-15.0509","5.82584","-6.95091"
6,"-15.103","-7.68631","13.8021"
6,"-15.2556","27.5126","4.08718"
6,"-15.2842","26.475","6.9566"
6,"-15.3294","33.0586","-5.15809"
6,"-15.388","33.8898","-5.31553"
6,"-16.0376","4.67665","-1.59155"
6,"-16.4402","-6.63733","12.5476"
0,"10.932","9.76148","23.4997"
6,"-16.6752","13.3168","14.3735"
6,"-16.9054","13.2928","2.76682"
6,"-16.919","21.5348","2.82914"
6,"-16.9369","21.9209","4.13793"
6,"-17.0265","4.63622","21.7883"
6,"-17.0903","28.7584","5.08387"
6,"-17.3145","20.598","4.50272"
6,"-17.3677","9.29628","-14.637"
6,"-17.8665","20.2646","3.54472"
6,"-17.9109","26.7342","5.77115"
0,"11.1054","16.7649","45.5341"
6,"-17.9295","28.3427","3.75885"
6,"-17.9945","27.7377","4.83962"
6,"-18.0992","26.0478","4.5869"
6,"-18.1299","0.91834","18.1401"
6,"-18.3433","21.5088","2.77583"
6,"-18.3966","-5.65283","11.1377"
6,"-18.5105","21.351","4.12638"
6,"-18.5236","17.9322","-12.8318"
6,"-18.5558","-6.28096","1.83185"
6,"-18.7717","28.8589","4.52645"
0,"11.1142","-12.69","1.7585"
6,"-18.9661","27.7571","4.04904"
6,"-19.1043","30.044","3.83241"
6,"-19.2475","27.0205","1.89174"
6,"-19.315","22.5885","6.88877"
6,"-19.668","-16.8193","8.82579"
6,"-19.7082","-16.8181","8.82421"
6,"-2.04719","29.0058","-0.298942"
6,"-2.11419","30.3273","0.693886"
6,"-2.15235","16.265","-3.77763"
6,"-2.29199","24.5634","-13.1053"
0,"11.1255","7.74511","53.8833"
6,"-2.32008","-11.4497","5.95016"
6,"-2.33818","66.4137","1.6248"
6,"-2.43823","-28.6098","-1.61018"
6,"-2.55141","67.149","1.62785"
6,"-2.71505","15.0587","45.3927"
6,"-2.73594","15.8663","-6.96224"
6,"-2.79722","64.9639","-0.0991422"
6,"-2.97936","-29.16","-0.311534"
6,"-20.3203","14.2203","-17.314"
6,"-21.3138","10.587","-4.64704"
0,"11.133","13.6339","57.0545"
6,"-21.6983","0.383857","9.12893"
6,"-22.8647","10.0458","-16.3581"
6,"-23.2747","13.1602","-16.979"
6,"-23.4237","16.3778","-16.7707"
6,"-23.5133","2.11125","-4.60192"
6,"-23.7793","9.62342","-7.93182"
6,"-23.8668","12.9333","-14.1869"
6,"-24.029","15.0822","-17.2168"
6,"-25.2664","14.43","-18.576"
6,"-25.3103","14.2247","-18.4904"
0,"11.2443","11.2499","43.1415"
6,"-25.3498","13.8385","-15.9891"
6,"-25.3501","14.1171","-18.517"
6,"-25.3602","15.4668","-16.1785"
6,"-25.3917","15.4665","-17.7783"
6,"-25.5079","20.0118","-16.2626"
6,"-25.9355","14.5535","-17.5536"
6,"-26.0926","15.2944","-20.6516"
6,"-26.3974","12.5602","-16.6289"
6,"-26.8711","-16.737","-0.592632"
6,"-26.9519","14.8273","-20.3522"
0,"11.2856","14.664","53.7276"
6,"-27.13","14.7363","-16.9341"
6,"-27.2743","17.4601","-2.90168"
6,"-27.5114","15.4482","1.94533"
6,"-27.5823","19.2965","-0.652808"
6,"-27.9109","21.2466","-19.7966"
6,"-28.3045","13.6012","2.68848"
6,"-28.5701","13.7211","2.5805"
6,"-29.1541","16.1867","-16.6164"
6,"-29.2339","-21.2693","4.51633"
6,"-29.5329","16.3042","-1.57596"
0,"11.4122","17.4371","37.2565"
6,"-29.6123","-27.9069","6.70936"
6,"-29.6152","9.12963","-15.6064"
6,"-29.6409","8.9273","-17.531"
6,"-29.9136","-24.394","14.233"
6,"-3.03776","-6.09847","-18.1271"
6,"-3.04783","-11.3954","28.9331"
6,"-3.38617","-32.0865","27.0214"
6,"-3.40173","32.271","-3.79331"
6,"-3.56909","-8.05034","-17.346"
6,"-3.66859","63.12","6.62032"
0,"-1.76824","-1.27674","40.5417"
0,"11.4752","17.9407","52.091"
6,"-3.75129","16.3088","-8.7023"
6,"-3.75907","-7.6081","-1.17982"
6,"-3.91095","65.6733","2.12136"
6,"-3.93408","22.7416","-0.353399"
6,"-30.6967","10.0185","-16.7433"
6,"-30.7675","-24.7132","-2.18571"
6,"-30.8579","-14.9224","10.9642"
6,"-30.9148","-21.2666","8.83464"
6,"-31.0346","-25.2938","2.2701"
6,"-31.0605","-17.3951","2.76753"
0,"11.4957","-19.4221","30.5718"
6,"-31.1765","0.340079","3.75736"
6,"-31.6738","0.140085","3.98599"
6,"-31.6797","0.0943614","3.62571"
6,"-31.709","-26.0173","11.514"
6,"-31.8371","-22.066","-0.0244871"
6,"-31.8722","14.0747","-11.0073"
6,"-32.0823","-25.2337","7.51579"
6,"-32.1314","-0.04133","3.84595"
6,"-32.1588","-17.1771","8.2688"
6,"-32.1834","-22.1264","12.7238"
0,"11.5333","-3.33825","22.0466"
6,"-32.7188","-22.3475","5.88613"
6,"-32.761","-26.7443","15.108"
6,"-32.8028","-23.1593","16.3423"
6,"-32.9919","13.9121","-15.3026"
6,"-33.2068","-17.239","12.6686"
6,"-33.2547","-14.3955","5.38413"
6,"-33.4653","-20.9031","2.97136"
6,"-33.4714","-26.7344","-1.38574"
6,"-33.6565","41.8674","-1.92755"
6,"-33.8026","16.4932","-17.4132"
0,"11.5368","13.6416","48.475"
6,"-33.884","-19.9197","-5.00705"
6,"-33.918","-3.25064","5.95918"
6,"-34.0087","41.8527","-1.35712"
6,"-34.0362","-30.5572","5.90029"
6,"-34.127","-3.83915","4.13008"
6,"-34.1356","-24.2995","3.28289"
6,"-34.2088","-17.1049","-2.20039"
6,"-34.2119","-19.1943","0.122487"
6,"-34.2721","-14.3209","9.99149"
6,"-34.2984","-28.2354","8.81044"
0,"11.6124","-3.46083","21.7006"
6,"-34.3105","-22.6586","-2.56365"
6,"-34.5751","-27.6365","1.95917"
6,"-34.6108","-27.2526","5.26923"
6,"-34.6206","-19.2819","6.88261"
6,"-34.6281","-23.8681","-10.1262"
6,"-34.7044","-18.1383","4.01229"
6,"-34.8202","-9.66274","0.92888"
6,"-34.9329","-19.8596","10.4356"
6,"-34.9644","-14.7245","2.07535"
6,"-34.9726","-13.8872","14.7413"
0,"11.7854","11.3744","54.1956"
6,"-35.0946","-25.0485","-5.02019"
6,"-35.0947","-25.1063","9.23299"
6,"-35.169","-21.5458","-13.2004"
6,"-35.2784","-22.0409","8.1893"
6,"-35.2848","-1.90156","5.7079"
6,"-35.4976","-24.6586","0.559274"
6,"-35.5228","-24.4044","5.95193"
6,"-35.5498","-2.55767","3.88333"
6,"-35.6257","-30.996","1.75977"
6,"-35.6391","-22.9867","11.7938"
0,"11.8695","9.04281","-35.1172"
6,"-35.647","14.7872","-16.756"
6,"-35.6504","-29.5903","-1.28097"
6,"-35.7727","-8.32894","6.73157"
6,"-35.8912","-20.2451","14.7008"
6,"-35.9749","-21.5713","0.941897"
6,"-36.063","-4.14656","5.57087"
6,"-36.0849","-29.5329","11.4341"
6,"-36.097","-21.7334","-6.9954"
6,"-36.1277","-21.8181","4.59806"
6,"-36.2244","-26.1093","12.4491"
0,"12.0034","8.75046","-13.9636"
6,"-36.374","-14.0959","-1.39081"
6,"-36.4818","-17.2239","1.37697"
6,"-36.5716","-17.0451","8.43933"
6,"-36.5731","-29.0003","14.9364"
6,"-36.5902","-16.0784","5.40021"
6,"-36.7954","-20.0387","-2.77322"
6,"-36.9495","-25.6141","-2.11629"
6,"-37.0385","-28.6441","6.90836"
6,"-37.1058","-13.6533","7.72656"
6,"-37.1958","-31.8036","4.95062"
0,"12.1341","5.5841","37.365"
6,"-37.2098","-25.8856","3.54388"
6,"-37.2422","-31.4095","8.57304"
6,"-37.2521","-25.6013","15.9943"
6,"-37.2716","-13.1026","4.12424"
6,"-37.3181","-17.9145","11.5837"
6,"-37.335","-19.7359","2.85111"
6,"-37.4547","-28.9856","3.44205"
6,"-37.4817","-18.0018","-5.79576"
6,"-37.4845","-22.37","18.109"
6,"-37.4949","-19.4641","5.83822"
0,"12.2986","9.70945","51.3587"
6,"-37.5808","-23.4021","2.46162"
6,"-37.6055","-16.9294","-1.96721"
6,"-37.6101","-22.716","-1.19777"
6,"-37.6759","-17.0997","14.8186"
6,"-37.6874","-25.6716","6.886"
6,"-37.7139","-27.3762","0.84033"
6,"-37.7428","-14.2861","11.5637"
6,"-37.7722","-28.4324","-3.13305"
6,"-37.8571","-22.2095","6.83492"
6,"-37.8641","-23.8064","9.40085"
0,"-1.77204","7.33942","57.4489"
0,"12.3062","-10.0224","13.9471"
6,"-37.8765","-27.0461","9.69049"
6,"-37.9138","-19.6968","8.76517"
6,"-37.9596","-7.32108","6.19738"
6,"-37.9917","-18.2072","-9.9979"
6,"-38.0033","-23.5234","-11.826"
6,"-38.029","-21.2034","11.4515"
6,"-38.0628","-36.1261","-7.53162"
6,"-38.0821","-23.0374","14.2917"
6,"-38.201","-19.4857","-0.051675"
6,"-38.2954","-22.6061","-4.62862"
0,"12.3624","1.19686","-15.9425"
6,"-38.4561","-12.2933","-10.9405"
6,"-38.4948","-14.2374","1.03369"
6,"-38.6348","-17.3937","3.78243"
6,"-38.7762","-25.9534","-5.17079"
6,"-38.7921","-30.0004","0.0325209"
6,"-38.8241","-24.9276","0.286656"
6,"-38.9129","-21.5678","3.97209"
6,"-38.9365","-24.0504","4.78496"
6,"-39.0442","5.41588","15.22"
6,"-39.0522","-5.73454","43.4443"
0,"12.5701","2.464","8.25913"
6,"-39.077","-27.4423","5.14401"
6,"-39.1535","-19.3068","17.8271"
6,"-39.2202","-5.85281","-17.3937"
6,"-39.2478","-24.8827","11.636"
6,"-39.2865","-29.7959","10.6413"
6,"-39.3071","-17.4711","6.48689"
6,"-39.3519","-11.4808","12.4399"
6,"-39.3549","-20.0099","14.0487"
6,"-39.3549","-21.5444","1.18561"
6,"-39.3751","-16.2526","9.68933"
0,"12.5812","42.545","-12.0899"
6,"-39.3911","-17.0467","1.03052"
6,"-39.4403","-27.4435","13.1459"
6,"-39.4421","-21.138","-8.23202"
6,"-39.4505","-31.823","2.41288"
6,"-39.5369","-31.0632","13.6538"
6,"-39.6437","-14.854","3.91693"
6,"-39.7275","-20.9436","-2.12175"
6,"-39.7343","-21.8256","9.35213"
6,"-39.7372","-12.0029","8.86033"
6,"-39.7418","-23.9295","7.39743"
0,"12.6123","-3.97107","18.6086"
6,"-39.7519","-14.9152","7.15993"
6,"-39.8594","-24.3522","-8.21386"
6,"-39.9082","-30.3252","5.33969"
6,"-39.9159","-28.2222","16.9432"
6,"-39.919","-26.2389","2.73427"
6,"-39.9431","-20.4424","7.06433"
6,"-39.9515","-11.4324","1.88285"
6,"-4.29899","10.3465","51.4969"
6,"-4.579","-42.0998","12.7125"
6,"-4.68139","23.3475","-0.940121"
0,"13.0625","-22.5199","22.9821"
6,"-4.79605","17.9791","-10.6141"
6,"-4.85017","-1.28151","12.7153"
6,"-4.94042","25.7669","7.95182"
6,"-4.97588","10.0889","51.7609"
6,"-40.0117","-26.8341","-1.96702"
6,"-40.0461","-24.0173","-2.73721"
6,"-40.0569","-29.067","7.82805"
6,"-40.0733","-18.0967","-2.97257"
6,"-40.0885","-11.3793","5.0831"
6,"-40.1043","-26.4311","7.93249"
0,"13.1058","-16.0338","-20.7611"
6,"-40.1575","-19.4153","2.40397"
6,"-40.1814","-23.8793","2.27875"
6,"-40.206","-19.637","4.86296"
6,"-40.232","-32.0554","-1.67957"
6,"-40.3022","-16.073","-5.23396"
6,"-40.3468","-19.3604","10.7574"
6,"-40.3479","-14.0931","15.1676"
6,"-40.3493","-29.6018","-5.30854"
6,"-40.4078","-24.5344","17.6858"
6,"-40.4098","-20.2598","-5.12678"
0,"13.1208","2.29462","-7.11596"
6,"-40.4165","-17.109","12.7858"
6,"-40.4562","-32.333","7.79796"
6,"-40.5565","-22.1822","5.54799"
6,"-40.5771","-33.5892","4.87909"
6,"-40.6254","-28.7867","3.05325"
6,"-40.6676","-22.9946","-0.301432"
6,"-40.696","-27.7885","0.513341"
6,"-40.6991","-25.6605","5.40629"
6,"-40.7226","-18.3174","8.41417"
6,"-40.7516","-22.5183","12.2186"
0,"13.2228","13.484","51.1636"
6,"-41.0062","-18.8526","-0.301812"
6,"-41.0134","-24.3648","14.3868"
6,"-41.0341","-15.989","-1.24912"
6,"-41.0631","-24.3449","9.7084"
6,"-41.0726","-27.2896","10.138"
6,"-41.0936","-32.6126","10.9067"
6,"-41.1247","-22.0314","3.13543"
6,"-41.3338","-17.6658","3.81752"
6,"-41.3428","-14.2707","11.8189"
6,"-41.4326","-21.5048","16.0039"
0,"13.2322","-3.92294","6.02498"
6,"-41.4425","-8.97026","10.3804"
6,"-41.4506","-15.6308","1.74265"
6,"-41.5207","-25.3712","-0.0363197"
6,"-41.575","-22.3686","7.83138"
6,"-41.5768","-24.1532","4.09363"
6,"-41.6303","-13.137","-0.201321"
6,"-41.677","-27.973","5.77907"
6,"-41.6789","-29.5685","-2.17359"
6,"-41.7273","-15.8862","5.3304"
6,"-41.7832","-20.6925","1.38182"
0,"-1.77759","8.20324","49.4625"
0,"13.2452","-10.4535","2.89818"
6,"-41.8166","-5.51458","-14.9476"
6,"-41.821","-24.058","-5.51689"
6,"-41.8433","-23.8602","6.32148"
6,"-41.8446","-26.9866","-4.36439"
6,"-41.8674","-18.1499","15.7379"
6,"-41.8857","-30.3288","1.01125"
6,"-41.947","-18.293","6.13478"
6,"-41.9656","-5.43194","-18.8637"
6,"-41.983","-13.2597","6.12189"
6,"-42.0934","-21.091","-0.973513"
0,"13.5515","2.34298","29.9844"
6,"-42.1016","-14.831","-14.0529"
6,"-42.1422","-21.6053","10.3003"
6,"-42.1495","-20.3043","8.14467"
6,"-42.1572","-20.1925","3.85435"
6,"-42.1896","-20.0521","12.8798"
6,"-42.2058","-27.0725","-7.50964"
6,"-42.2078","-16.7292","9.92232"
6,"-42.2186","-17.2312","19.3427"
6,"-42.2342","-27.0101","14.973"
6,"-42.2347","-25.6333","7.543"
0,"14.0766","-18.3515","52.2126"
6,"-42.2375","-25.2698","2.13578"
6,"-42.2433","-26.7624","3.73573"
6,"-42.2515","-22.085","-3.42962"
6,"-42.2592","-29.2109","12.4019"
6,"-42.2625","-13.9087","9.02177"
6,"-42.2722","-13.4623","3.04194"
6,"-42.2818","-30.15","9.33115"
6,"-42.286","-26.0068","12.0767"
6,"-42.2872","-22.0842","19.6892"
6,"-42.3022","-18.0449","1.70073"
0,"14.1676","-0.248604","1.69919"
6,"-42.3229","-20.6549","-10.3701"
6,"-42.3301","-33.3157","1.61362"
6,"-42.3328","-20.3987","5.92981"
6,"-42.3714","-23.1406","1.32954"
6,"-42.3865","-31.1983","3.94646"
6,"-42.4631","-30.2988","18.9321"
6,"-42.471","-10.9635","-11.4153"
6,"-42.4778","-9.90331","7.20841"
6,"-42.4863","-22.0784","4.77715"
6,"-42.6031","-24.8981","-2.59068"
0,"14.1799","-3.83036","13.1029"
6,"-42.6142","-9.20552","16.3199"
6,"-42.6248","-19.3261","-2.76974"
6,"-42.6829","-30.4796","6.49446"
6,"-42.6862","-30.3476","15.4107"
6,"-42.72","-18.355","-5.8885"
6,"-42.813","-16.202","7.45949"
6,"-42.8159","-9.24837","-16.1546"
6,"-42.892","-13.9343","-4.08584"
6,"-42.8941","-21.5602","-6.81209"
6,"-42.954","4.24214","18.8294"
0,"14.4087","35.2822","21.9404"
6,"-43.0214","-27.4452","1.41011"
6,"-43.0673","-27.4905","-1.41162"
6,"-43.1057","-27.8284","7.86703"
6,"-43.1597","-19.225","10.1864"
6,"-43.1834","-25.8285","5.48901"
6,"-43.2078","-23.3396","8.92257"
6,"-43.2235","-23.3894","3.25676"
6,"-43.2469","-22.2112","6.65496"
6,"-43.2555","-33.0709","13.5443"
6,"-43.2599","-13.9121","18.2362"
0,"14.5162","7.36426","-14.7134"
6,"-43.2679","-23.3031","-0.945033"
6,"-43.275","-16.95","-0.417248"
6,"-43.2766","-21.7078","2.76807"
6,"-43.2928","-23.7436","11.4489"
6,"-43.2966","-15.5079","14.5916"
6,"-43.3222","-16.7377","-3.20374"
6,"-43.3369","-25.6165","9.47546"
6,"-43.3514","-28.863","3.37777"
6,"-43.3912","-17.5085","12.3226"
6,"-43.3935","-23.8601","5.2852"
0,"14.5471","1.67035","-15.9072"
6,"-43.4268","-26.4852","18.8359"
6,"-43.4824","-18.7418","4.17932"
6,"-43.498","-16.578","3.28713"
6,"-43.4995","-19.6276","2.35164"
6,"-43.5299","-18.4881","7.81927"
6,"-43.5358","-22.5105","13.9204"
6,"-43.5663","-24.2348","-9.19229"
6,"-43.5869","-3.37027","-17.2402"
6,"-43.6173","-31.2238","-3.89062"
6,"-43.6249","-12.2204","14.0797"
0,"14.6919","-19.1449","19.6726"
6,"-43.6575","-21.5454","0.577452"
6,"-43.6692","-32.197","-0.968763"
6,"-43.6703","-19.2759","-0.135314"
6,"-43.7187","-30.0894","-6.84306"
6,"-43.7238","-32.9932","8.11952"
6,"-43.7732","-25.1287","3.67414"
6,"-43.8004","-11.7113","10.7909"
6,"-43.8557","-24.2561","7.18939"
6,"-43.8729","-11.7006","1.17878"
6,"-43.8883","-27.9797","10.2046"
0,"14.7046","-2.79064","12.2974"
6,"-43.9054","-25.278","0.0131634"
6,"-43.9278","-11.2729","4.47325"
6,"-43.9284","-24.0254","16.6215"
6,"-43.9867","-28.2295","5.64726"
6,"-44.0094","4.23135","15.613"
6,"-44.0243","-14.9541","1.16283"
6,"-44.0677","-33.6923","4.79738"
6,"-44.0984","-17.1005","5.46937"
6,"-44.1014","-14.5231","4.9018"
6,"-44.1059","5.36933","15.599"
0,"-1.78883","16.3685","-4.25117"
0,"14.7845","-7.47589","23.6962"
6,"-44.1271","30.2919","-5.18534"
6,"-44.1491","-20.5968","7.37058"
6,"-44.167","-22.4786","4.5471"
6,"-44.1705","-20.9287","5.47138"
6,"-44.1846","-24.2579","1.70323"
6,"-44.2496","-19.2155","5.84548"
6,"-44.2553","-29.6175","0.264677"
6,"-44.2654","-21.2515","9.30235"
6,"-44.2905","-20.3374","17.5093"
6,"-44.3693","-14.0746","-1.45283"
0,"14.9121","-1.27347","14.2943"
6,"-44.4475","-21.2632","11.6981"
6,"-44.4687","-27.7661","-4.07031"
6,"-44.4701","5.98996","15.6727"
6,"-44.4743","-12.4443","7.55134"
6,"-44.4879","-31.0414","11.0528"
6,"-44.502","6.6139","15.5038"
6,"-44.5027","-26.1764","6.93415"
6,"-44.504","-14.8595","11.1059"
6,"-44.5297","-25.3465","13.6737"
6,"-44.5708","2.91512","15.1117"
0,"14.9589","28.4162","28.4562"
6,"-44.6145","-21.3773","-1.89552"
6,"-44.6151","-23.3091","-4.07422"
6,"-44.6211","-20.5515","-4.57679"
6,"-44.6535","-26.9117","4.07798"
6,"-44.6641","-19.6133","14.3257"
6,"-44.6806","-7.72525","12.5209"
6,"-44.7128","-26.1462","2.06929"
6,"-44.7296","-15.8544","-6.24354"
6,"-44.7684","-22.6069","6.0358"
6,"-44.7823","-22.606","7.80106"
0,"14.9608","-19.3757","2.76812"
6,"-44.7833","-31.0308","2.71764"
6,"-44.7891","-23.9249","4.50813"
6,"-44.8026","-25.426","-6.05354"
6,"-44.8244","-20.7761","2.15923"
6,"-44.8482","-22.5566","1.72914"
6,"-44.8662","-19.5643","21.5959"
6,"-44.8804","-30.0155","8.14971"
6,"-44.9337","-17.0508","9.64976"
6,"-44.9445","-15.1051","7.96406"
6,"-44.9734","-25.5154","-2.40124"
0,"15.1948","-6.91798","25.9443"
6,"-45.033","-23.4481","3.10699"
